"Time","Boost pressure","Engine oil pressure","Engine oil level","Engine oil level","Cam position","TAG"
"sec","mbar","bar","l","mm","deg."," "
301.91,1049.0000,2.8400,4.4360,64.5000,634.6900,""
302.24,1046.0000,2.8400,4.4360,64.5000,94.5000,""
302.59,1049.0000,2.8000,4.4360,63.4000,310.1900,""
302.94,1046.0000,2.8000,4.4360,63.4000,561.6900,""
303.31,1046.0000,2.7600,4.4360,63.4000,130.2500,""
303.68,1046.0000,2.7600,4.4360,62.4000,310.2500,""
304.05,1046.0000,2.7600,4.4360,62.4000,561.5600,""
304.40,1046.0000,2.7200,4.4360,62.4000,634.7500,""
304.75,1058.0000,2.7600,4.4360,61.3000,310.0600,""
305.12,1094.0000,2.8800,4.4360,61.3000,454.5600,""
305.51,1078.0000,2.9200,4.4360,60.2000,310.1900,""
305.89,1068.0000,2.8800,4.4360,60.2000,130.5000,""
306.21,1065.0000,2.9200,4.4360,60.2000,454.6900,""
306.58,1132.0000,2.8800,4.4360,60.0000,310.3800,""
306.94,1225.0000,2.9200,4.4360,60.0000,310.1900,""
307.30,1289.0000,2.9200,4.4360,60.0000,130.3800,""
307.65,1305.0000,2.9200,4.4360,60.0000,454.7500,""
308.05,1308.0000,2.9200,4.4360,60.0000,635.0000,""
308.38,1314.0000,4.0400,4.4360,60.1000,310.3800,""
308.75,1318.0000,4.3200,4.4360,60.6000,562.3800,""
309.11,1372.0000,4.4400,4.4360,60.6000,455.1900,""
309.46,1650.0000,4.4800,4.4360,62.3000,562.2500,""
309.86,1810.0000,4.4800,4.4360,62.3000,22.0600,""
310.20,1861.0000,4.5200,4.4360,62.3000,310.7500,""
310.53,1941.0000,4.5200,4.4360,65.6000,310.5000,""
310.90,1625.0000,4.4400,4.4360,65.6000,562.0000,""
311.27,1266.0000,4.4400,4.4360,65.6000,94.6900,""
311.65,1174.0000,4.4400,4.4360,68.1000,130.5600,""
312.02,1122.0000,4.4400,4.4360,68.1000,454.6900,""
312.37,1097.0000,4.4400,4.4360,68.1000,130.5000,""
312.71,1084.0000,3.6000,4.4360,70.9000,130.5000,""
313.12,1081.0000,3.1600,4.4360,70.9000,310.1900,""
313.49,985.0000,3.0000,4.4360,71.0000,94.8800,""
313.84,1206.0000,3.8800,4.4360,71.0000,635.0600,""
314.27,1132.0000,4.4000,4.4360,71.0000,130.8800,""
314.66,1126.0000,4.4400,4.4360,71.0000,130.8800,""
315.01,1625.0000,4.4800,4.4360,71.0000,310.7500,""
315.36,2652.0000,4.4800,4.4360,71.0000,635.7500,""
315.73,2786.0000,4.4800,4.4360,71.0000,311.2500,""
316.07,2840.0000,4.4800,4.4360,71.0000,455.8800,""
316.45,2914.0000,4.4800,4.4360,67.1000,130.5600,""
316.80,2949.0000,4.4800,4.4360,67.1000,635.1900,""
317.20,1545.0000,4.4800,4.4360,67.1000,562.3800,""
317.55,1244.0000,4.4400,4.4360,63.6000,310.6900,""
317.94,1161.0000,4.4400,4.4360,63.6000,310.5600,""
318.35,1126.0000,4.4400,4.4360,63.6000,130.5600,""
318.75,1100.0000,4.4000,4.4360,63.6000,310.3800,""
319.15,1090.0000,4.4000,4.4360,63.6000,454.5600,""
319.51,1081.0000,4.4000,4.4360,63.1000,454.5600,""
319.86,1074.0000,3.5600,4.4360,63.1000,454.5600,""
320.23,1068.0000,3.0400,4.4360,63.1000,634.7500,""
320.56,1068.0000,2.9200,4.4360,63.1000,130.5000,""
320.90,1068.0000,2.8800,4.4360,63.1000,454.5000,""
321.27,1065.0000,2.8400,4.4360,63.1000,561.7500,""
321.65,1065.0000,2.8000,4.4360,63.1000,21.8800,""
321.97,1062.0000,2.8000,4.4360,63.1000,561.8800,""
322.35,1062.0000,2.7600,4.4360,63.1000,634.7500,""
322.75,1058.0000,2.7600,4.4360,62.7000,634.6900,""
323.12,1058.0000,2.7600,4.4360,62.7000,634.6900,""
323.55,1058.0000,2.7600,4.4360,61.0000,634.8800,""
323.94,1042.0000,2.7600,4.4360,61.0000,561.8800,""
324.35,1046.0000,2.7200,4.4360,61.0000,310.5000,""
324.74,1058.0000,2.7200,4.4360,59.2000,454.7500,""
325.06,1078.0000,2.7600,4.4360,59.2000,310.5000,""
325.41,1170.0000,2.7600,4.4360,59.2000,635.0000,""
325.81,1289.0000,2.8000,4.4360,58.0000,310.3800,""
326.21,1321.0000,2.8000,4.4360,58.0000,634.7500,""
326.53,1314.0000,2.6400,4.4360,58.0000,561.7500,""
326.85,1305.0000,2.6000,4.4360,58.0000,310.2500,""
327.17,1286.0000,2.6000,4.4360,58.0000,21.7500,""
327.49,1209.0000,2.6000,4.4360,58.8000,561.7500,""
327.83,1161.0000,2.6400,4.4360,58.8000,561.8800,""
328.16,1110.0000,2.6400,4.4360,58.8000,561.8800,""
328.50,1090.0000,2.6800,4.4360,61.3000,561.8800,""
328.83,1084.0000,2.6800,4.4360,61.3000,130.2500,""
329.17,1234.0000,2.6800,4.4360,61.3000,274.1900,""
329.47,1308.0000,2.6800,4.4360,63.0000,130.3800,""
329.79,1321.0000,2.7200,4.4360,63.0000,310.1900,""
330.10,1324.0000,2.7200,4.4360,63.0000,310.1900,""
330.42,1321.0000,2.7200,4.4360,63.0000,454.5600,""
330.74,1334.0000,2.7200,4.4360,63.6000,634.8800,""
331.09,1340.0000,2.7200,4.4360,63.6000,561.8800,""
331.44,1346.0000,2.7600,4.4360,63.6000,634.8800,""
331.81,1346.0000,2.7600,4.4360,63.9000,561.7500,""
332.13,1321.0000,2.7600,4.4360,63.9000,21.8800,""
332.45,1458.0000,3.7200,4.4360,64.3000,21.7500,""
332.79,1660.0000,4.3200,4.4360,64.3000,130.7500,""
333.11,1932.0000,4.4000,4.4360,64.3000,130.7500,""
333.44,2313.0000,4.4000,4.4360,65.2000,310.6900,""
333.79,1916.0000,4.4400,4.4360,65.2000,561.8800,""
334.15,1314.0000,4.4400,4.4360,65.2000,310.5000,""
334.47,1186.0000,4.4000,4.4360,65.7000,562.0600,""
334.75,1110.0000,3.4400,4.4360,65.7000,634.8800,""
335.09,1090.0000,3.1200,4.4360,65.7000,130.5600,""
335.39,1094.0000,3.0000,4.4360,65.7000,454.6900,""
335.75,1074.0000,2.9600,4.4360,65.7000,130.5000,""
336.07,1074.0000,2.8800,4.4360,65.7000,634.6900,""
336.39,1068.0000,2.8800,4.4360,65.7000,454.6900,""
336.69,1068.0000,2.8400,4.4360,65.7000,130.5600,""
337.06,1052.0000,2.8400,4.4360,65.7000,454.6900,""
337.39,1046.0000,2.8000,4.4360,65.7000,454.6900,""
337.73,1049.0000,2.8400,4.4360,65.0000,130.5600,""
338.05,1062.0000,2.8000,4.4360,65.0000,635.0600,""
338.39,1206.0000,2.8400,4.4360,65.0000,310.5600,""
338.72,1410.0000,3.1600,4.4360,62.7000,310.7500,""
339.07,1481.0000,4.1200,4.4360,62.7000,454.8800,""
339.39,1596.0000,4.4000,4.4360,62.7000,310.6900,""
339.71,1682.0000,4.4400,4.4360,60.7000,130.6900,""
340.05,1753.0000,4.4400,4.4360,60.7000,310.6900,""
340.42,1829.0000,4.4400,4.4360,60.7000,21.7500,""
340.74,1973.0000,4.4400,4.4360,60.7000,130.8800,""
341.09,2044.0000,4.4400,4.4360,60.7000,454.8800,""
341.44,2153.0000,4.4400,4.4360,60.7000,455.0000,""
341.78,2162.0000,4.4400,4.4360,61.3000,21.6900,""
342.08,2236.0000,4.4400,4.4360,61.3000,562.0000,""
342.43,2316.0000,4.4400,4.4360,61.3000,454.7500,""
342.77,1874.0000,4.4400,4.4360,63.3000,94.7500,""
343.12,1506.0000,4.4400,4.4360,63.3000,561.6900,""
343.49,1186.0000,4.2400,4.4360,63.3000,310.2500,""
343.84,1148.0000,3.2400,4.4360,64.7000,454.5000,""
344.16,1106.0000,2.8000,4.4360,64.7000,131.0600,""
344.48,1084.0000,2.7200,4.4360,64.7000,634.5600,""
344.79,1074.0000,2.6800,4.4360,65.7000,274.0600,""
345.14,1062.0000,2.6800,4.4360,65.7000,274.0600,""
345.51,1052.0000,2.6400,4.4360,65.7000,454.5000,""
345.86,1046.0000,2.6400,4.4360,65.7000,310.0600,""
346.24,1046.0000,2.6000,4.4360,65.7000,561.7500,""
346.58,1042.0000,2.6000,4.4360,65.7000,454.5600,""
346.93,1036.0000,2.5600,4.4360,65.7000,454.5600,""
347.31,1030.0000,2.5600,4.4360,65.7000,561.7500,""
347.65,1026.0000,2.5600,4.4360,65.3000,454.5600,""
348.05,1026.0000,2.5200,4.4360,65.3000,130.5000,""
348.44,1020.0000,2.5200,4.4360,65.3000,274.3800,""
348.80,1020.0000,2.5600,4.4360,63.9000,454.5600,""
349.17,1020.0000,2.5600,4.4360,63.9000,454.5000,""
349.52,1020.0000,2.5600,4.4360,63.9000,310.2500,""
349.87,1020.0000,2.5600,4.4360,63.4000,130.5000,""
350.23,1020.0000,2.5600,4.4360,63.4000,94.5000,""
350.59,1020.0000,2.5600,4.4360,63.4000,21.5600,""
350.95,1017.0000,2.5600,4.4360,63.4000,561.7500,""
351.25,1020.0000,2.5200,4.4360,63.4000,561.6900,""
351.61,1020.0000,2.5600,4.4360,63.5000,310.3800,""
351.97,1026.0000,2.5600,4.4360,63.5000,274.5000,""
352.32,1020.0000,2.5200,4.4360,63.5000,94.5600,""
352.69,1020.0000,2.5200,4.4360,63.5000,634.5600,""
353.04,1020.0000,2.5200,4.4360,63.5000,310.6900,""
353.39,1020.0000,2.5200,4.4360,63.5000,94.5600,""
353.76,1020.0000,2.6000,4.4360,63.5000,130.6900,""
354.13,1020.0000,2.7600,4.4360,63.5000,130.6900,""
354.50,1026.0000,2.8000,4.4360,63.5000,635.0600,""
354.81,1030.0000,2.8000,4.4360,63.5000,21.8800,""
355.11,1033.0000,2.8000,4.4360,63.5000,21.8800,""
355.47,1030.0000,2.7600,4.4360,63.6000,634.7500,""
355.81,1033.0000,2.7600,4.4360,63.3000,130.5000,""
356.15,1033.0000,2.7600,4.4360,63.3000,454.5000,""
356.50,1036.0000,2.7600,4.4360,63.3000,130.3800,""
356.87,1036.0000,2.7600,4.4360,62.9000,94.5000,""
357.22,1036.0000,2.7600,4.4360,62.9000,454.3800,""
357.59,1036.0000,2.7600,4.4360,61.8000,130.5000,""
357.92,1036.0000,2.7600,4.4360,61.8000,634.7500,""
358.29,1036.0000,2.7600,4.4360,61.8000,310.2500,""
358.67,1036.0000,2.7600,4.4360,60.6000,310.5000,""
359.03,1030.0000,2.7200,4.4360,60.6000,21.8800,""
359.40,1030.0000,2.7200,4.4360,60.6000,94.6900,""
359.70,1030.0000,2.7200,4.4360,60.4000,635.0600,""
360.03,1033.0000,2.7200,4.4360,60.4000,130.5000,""
360.37,1042.0000,2.7200,4.4360,60.4000,454.7500,""
360.67,1046.0000,2.7200,4.4360,60.4000,310.3800,""
361.01,1052.0000,2.7200,4.4360,60.4000,561.8800,""
361.33,1046.0000,2.7200,4.4360,60.4000,562.0000,""
361.65,1046.0000,2.7200,4.4360,60.8000,94.6900,""
362.04,1046.0000,2.7600,4.4360,60.8000,274.5000,""
362.37,1058.0000,2.7200,4.4360,60.8000,454.7500,""
362.72,1094.0000,2.7200,4.4360,61.9000,310.5000,""
363.11,1122.0000,2.7600,4.4360,61.9000,454.7500,""
363.46,1148.0000,2.7600,4.4360,61.9000,130.5000,""
363.83,1154.0000,2.7600,4.4360,62.8000,130.5000,""
364.15,1234.0000,2.7600,4.4360,62.8000,455.0600,""
364.52,1318.0000,4.0800,4.4360,62.8000,21.8800,""
364.90,1244.0000,4.3600,4.4360,62.9000,635.1900,""
365.27,1174.0000,4.4400,4.4360,62.9000,310.5600,""
365.60,1122.0000,4.4400,4.4360,63.1000,635.2500,""
365.97,1196.0000,4.4400,4.4360,63.1000,635.5000,""
366.36,1362.0000,4.4400,4.4360,63.1000,562.2500,""
366.72,1884.0000,4.4800,4.4360,63.1000,130.7500,""
367.12,1369.0000,4.4800,4.4360,63.1000,310.6900,""
367.52,1186.0000,4.4400,4.4360,63.1000,310.5600,""
367.92,1116.0000,4.4400,4.4360,63.1000,454.7500,""
368.24,1113.0000,4.4400,4.4360,63.1000,310.5600,""
368.60,1110.0000,4.4400,4.4360,63.2000,130.8800,""
368.96,1094.0000,4.4400,4.4360,63.1000,130.7500,""
369.30,1081.0000,4.4400,4.4360,63.1000,634.8800,""
369.68,1081.0000,4.4400,4.4360,62.4000,635.0600,""
370.05,1081.0000,4.4400,4.4360,62.4000,130.5000,""
370.37,1078.0000,4.4400,4.4360,62.4000,310.5000,""
370.77,1078.0000,4.4400,4.4360,61.8000,130.6900,""
371.09,1074.0000,4.4400,4.4360,61.8000,454.8800,""
371.48,1074.0000,4.4400,4.4360,61.8000,635.0000,""
371.86,1074.0000,4.4400,4.4360,61.3000,635.0600,""
372.21,1074.0000,4.4400,4.4360,61.3000,454.8800,""
372.61,1074.0000,4.4000,4.4360,61.3000,310.3800,""
372.96,1074.0000,3.3200,4.4360,60.3000,130.7500,""
373.32,1074.0000,3.1200,4.4360,60.3000,310.5000,""
373.64,1058.0000,3.1200,4.4360,60.3000,635.0000,""
374.00,1058.0000,4.2000,4.4360,58.9000,635.0600,""
374.39,1052.0000,4.3600,4.4360,58.9000,130.7500,""
374.76,1065.0000,4.4400,4.4360,57.9000,130.6900,""
375.09,1065.0000,3.6400,4.4360,57.9000,130.6900,""
375.46,1065.0000,3.2000,4.4360,57.9000,130.6900,""
375.81,1065.0000,3.0400,4.4360,57.5000,310.5000,""
376.21,1049.0000,2.9600,4.4360,57.5000,130.6900,""
376.56,1049.0000,2.9600,4.4360,57.5000,562.0000,""
376.95,1046.0000,2.9600,4.4360,57.3000,22.0600,""
377.36,1065.0000,3.9600,4.4360,57.3000,635.0600,""
377.75,1074.0000,4.3200,4.4360,57.3000,635.0000,""
378.13,1074.0000,4.3600,4.4360,57.3000,21.5000,""
378.50,1062.0000,3.5600,4.4360,57.3000,310.1900,""
378.87,1058.0000,2.9200,4.4360,57.7000,634.5600,""
379.27,1058.0000,2.7200,4.4360,57.7000,310.0600,""
379.65,1049.0000,2.6800,4.4360,57.6000,310.1900,""
380.05,1049.0000,2.6400,4.4360,58.7000,310.0600,""
380.45,1046.0000,2.6400,4.4360,58.7000,130.3800,""
380.85,1046.0000,2.6000,4.4360,59.5000,634.7500,""
381.22,1046.0000,2.6000,4.4360,59.5000,130.5000,""
381.57,1033.0000,2.6000,4.4360,59.5000,21.6900,""
381.94,1052.0000,2.6000,4.4360,59.5000,130.3800,""
382.39,1094.0000,2.6000,4.4360,59.5000,310.5000,""
382.76,1132.0000,2.6000,4.4360,59.7000,635.0000,""
383.09,1158.0000,2.6000,4.4360,59.7000,310.5000,""
383.48,1132.0000,2.6000,4.4360,59.7000,310.5000,""
383.83,1084.0000,2.6000,4.4360,59.8000,310.3800,""
384.21,1068.0000,2.6000,4.4360,59.8000,454.8800,""
384.60,1052.0000,2.6000,4.4360,59.8000,635.0000,""
384.96,1046.0000,2.5600,4.4360,60.8000,455.0000,""
385.36,1036.0000,2.5600,4.4360,60.8000,22.0000,""
385.75,1042.0000,2.5600,4.4360,63.0000,310.5000,""
386.15,1062.0000,2.5600,4.4360,63.0000,635.5600,""
386.53,1113.0000,2.5600,4.4360,63.0000,635.0600,""
386.90,1228.0000,2.6000,4.4360,64.1000,635.1900,""
387.22,1318.0000,4.0400,4.4360,64.1000,130.7500,""
387.54,1334.0000,4.3600,4.4360,64.1000,310.7500,""
387.88,1353.0000,4.4400,4.4360,64.3000,562.0000,""
388.20,1410.0000,4.4400,4.4360,64.3000,310.6900,""
388.52,1446.0000,4.4400,4.4360,64.3000,561.7500,""
388.84,1484.0000,4.4400,4.4360,65.2000,130.3800,""
389.16,1490.0000,4.4400,4.4360,65.2000,454.5600,""
389.46,1465.0000,4.4400,4.4360,65.2000,310.1900,""
389.80,1410.0000,4.4400,4.4360,66.7000,310.5000,""
390.10,1238.0000,4.4400,4.4360,66.7000,310.5000,""
390.45,1148.0000,3.5600,4.4360,66.7000,310.2500,""
390.79,1106.0000,2.9200,4.4360,67.6000,21.5600,""
391.11,1084.0000,2.7600,4.4360,67.6000,310.5000,""
391.44,1174.0000,2.7200,4.4360,67.6000,21.6900,""
391.76,1260.0000,3.7600,4.4360,67.6000,310.5000,""
392.12,1318.0000,4.2400,4.4360,67.6000,130.5000,""
392.47,1372.0000,4.4000,4.4360,67.6000,130.5000,""
392.79,1410.0000,4.4400,4.4360,67.6000,21.7500,""
393.12,1442.0000,4.4400,4.4360,67.6000,635.0600,""
393.44,1529.0000,4.4400,4.4360,67.6000,310.6900,""
393.78,1564.0000,4.4400,4.4360,67.3000,310.7500,""
394.08,1628.0000,4.4400,4.4360,67.3000,635.0600,""
394.40,1730.0000,4.4400,4.4360,67.3000,454.7500,""
394.74,1749.0000,4.4400,4.4360,67.1000,561.8800,""
395.06,1625.0000,4.4400,4.4360,67.1000,454.5600,""
395.41,1506.0000,4.4000,4.4360,67.1000,130.5000,""
395.75,1388.0000,4.4000,4.4360,67.1000,130.5600,""
396.08,1202.0000,3.4400,4.4360,67.1000,21.5000,""
396.44,1126.0000,2.8400,4.4360,67.1000,130.5000,""
396.74,1084.0000,2.7200,4.4360,68.3000,21.5600,""
397.06,1062.0000,2.6400,4.4360,68.3000,561.8800,""
397.38,1052.0000,2.6400,4.4360,68.3000,310.3800,""
397.70,1046.0000,2.6400,4.4360,68.2000,130.5000,""
398.00,1030.0000,2.6400,4.4360,68.2000,454.5600,""
398.34,1033.0000,2.6400,4.4360,68.2000,310.2500,""
398.66,1036.0000,2.6400,4.4360,68.2000,21.5000,""
399.01,1033.0000,2.6400,4.4360,68.2000,634.7500,""
399.36,1033.0000,2.6400,4.4360,68.2000,634.7500,""
399.68,1030.0000,2.6400,4.4360,68.1000,454.5000,""
400.04,1030.0000,2.6400,4.4360,68.1000,561.6900,""
400.37,1026.0000,2.6400,4.4360,68.1000,310.5000,""
400.72,1020.0000,2.6400,4.4360,66.9000,310.5000,""
401.04,1020.0000,2.6000,4.4360,66.9000,21.5000,""
401.41,1020.0000,2.6000,4.4360,66.9000,130.3800,""
401.75,1020.0000,2.6400,4.4360,65.8000,94.5600,""
402.08,1030.0000,2.6000,4.4360,65.8000,454.5000,""
402.40,1036.0000,2.4800,4.4360,65.8000,130.1900,""
402.72,1042.0000,2.4000,4.4360,65.8000,561.5000,""
403.04,1046.0000,2.3600,4.4360,65.1000,310.1900,""
403.40,1046.0000,2.3600,4.4360,65.1000,274.0000,""
403.72,1049.0000,2.4000,4.4360,65.1000,21.5000,""
404.07,1049.0000,2.4000,4.4360,65.1000,634.6900,""
404.42,1052.0000,2.4000,4.4360,65.1000,21.5000,""
404.82,1049.0000,2.4000,4.4360,65.1000,454.5600,""
405.17,1046.0000,2.4400,4.4360,65.1000,454.5000,""
405.52,1042.0000,2.4400,4.4360,65.1000,310.2500,""
405.88,1042.0000,2.4400,4.4360,65.8000,454.5000,""
406.21,1042.0000,2.4400,4.4360,65.8000,454.3800,""
406.55,1036.0000,2.4400,4.4360,65.8000,310.3800,""
406.88,1042.0000,2.4400,4.4360,66.0000,310.6900,""
407.20,1036.0000,2.4400,4.4360,66.0000,130.3800,""
407.59,1036.0000,2.4800,4.4360,66.0000,634.5600,""
407.94,1036.0000,2.4800,4.4360,66.3000,21.7500,""
408.28,1036.0000,2.4800,4.4360,66.3000,21.6900,""
408.64,1036.0000,2.4800,4.4360,66.3000,310.3800,""
408.98,1036.0000,2.4800,4.4360,66.4000,310.2500,""
409.33,1042.0000,2.4800,4.4360,66.4000,310.2500,""
409.68,1030.0000,2.4800,4.4360,66.4000,561.5000,""
410.02,1030.0000,2.4800,4.4360,66.4000,561.5600,""
410.36,1030.0000,2.4800,4.4360,66.4000,454.3800,""
410.69,1026.0000,2.5200,4.4360,66.4000,561.6900,""
411.04,1026.0000,2.4800,4.4360,66.4000,634.5600,""
411.40,1026.0000,2.4800,4.4360,66.4000,21.5000,""
411.70,1020.0000,2.4800,4.4360,66.4000,454.5000,""
412.07,1026.0000,2.4800,4.4360,66.4000,454.3800,""
412.40,1020.0000,2.4800,4.4360,66.4000,561.6900,""
412.71,1020.0000,2.4800,4.4360,66.4000,130.5000,""
413.08,1020.0000,2.4800,4.4360,66.3000,310.1900,""
413.46,1020.0000,2.4800,4.4360,66.3000,21.3800,""
413.81,1020.0000,2.4400,4.4360,65.9000,94.5000,""
414.15,1017.0000,2.4400,4.4360,65.9000,21.2500,""
414.50,1017.0000,2.4400,4.4360,65.9000,21.3800,""
414.85,1017.0000,2.4000,4.4360,65.3000,94.5000,""
415.20,1017.0000,2.4000,4.4360,65.3000,21.5000,""
415.54,1014.0000,2.4400,4.4360,65.3000,21.5600,""
415.84,1017.0000,2.4400,4.4360,64.7000,310.1900,""
416.20,1017.0000,2.4400,4.4360,64.7000,310.2500,""
416.53,1014.0000,2.4400,4.4360,64.7000,130.5000,""
416.85,1014.0000,2.4000,4.4360,64.3000,561.5600,""
417.19,1017.0000,2.4400,4.4360,64.3000,310.1900,""
417.52,1017.0000,2.4400,4.4360,64.3000,274.1900,""
417.86,1017.0000,2.4400,4.4360,64.0000,94.5000,""
418.20,1017.0000,2.4400,4.4360,64.0000,634.5600,""
418.52,1014.0000,2.4400,4.4360,64.0000,310.2500,""
418.87,1014.0000,2.4000,4.4360,63.9000,130.3800,""
419.24,1014.0000,2.4000,4.4360,63.9000,130.5000,""
419.56,1017.0000,2.4400,4.4360,63.9000,561.5000,""
419.92,1017.0000,2.4400,4.4360,63.9000,310.0000,""
420.28,1014.0000,2.4400,4.4360,63.9000,310.1900,""
420.68,1017.0000,2.4400,4.4360,63.9000,561.5000,""
421.03,1017.0000,2.4400,4.4360,63.9000,310.0600,""
421.40,1017.0000,2.4400,4.4360,63.9000,130.3800,""
421.73,1017.0000,2.4000,4.4360,63.9000,634.5000,""
422.07,1017.0000,2.4000,4.4360,63.8000,310.0600,""
422.40,1017.0000,2.4000,4.4360,63.8000,634.5000,""
422.74,1017.0000,2.4000,4.4360,63.8000,130.5600,""
423.09,1017.0000,2.4400,4.4360,63.3000,634.5000,""
423.46,1017.0000,2.4000,4.4360,63.3000,454.2500,""
423.83,1017.0000,2.4000,4.4360,62.1000,130.2500,""
424.21,1017.0000,2.4400,4.4360,62.1000,310.0600,""
424.58,1017.0000,2.6000,4.4360,62.1000,310.0600,""
424.92,1017.0000,2.6800,4.4360,61.2000,454.5000,""
425.30,1020.0000,2.6800,4.4360,61.2000,310.0600,""
425.68,1020.0000,2.6400,4.4360,61.2000,130.2500,""
426.04,1020.0000,2.6000,4.4360,61.1000,454.5600,""
426.40,1020.0000,2.7200,4.4360,61.1000,21.5600,""
426.76,1020.0000,2.7200,4.4360,61.1000,454.3800,""
427.16,1026.0000,2.6800,4.4360,61.1000,634.5600,""
427.51,1026.0000,2.6400,4.4360,61.1000,130.3800,""
427.86,1026.0000,2.6000,4.4360,61.1000,310.0600,""
428.23,1026.0000,2.6000,4.4360,61.1000,21.5000,""
428.52,1026.0000,2.5600,4.4360,61.1000,310.0600,""
428.84,1026.0000,2.5600,4.4360,61.1000,130.2500,""
429.19,1026.0000,2.5200,4.4360,61.1000,94.2500,""
429.57,1020.0000,2.4800,4.4360,61.1000,130.2500,""
429.92,1020.0000,2.4400,4.4360,59.4000,21.5000,""
430.26,1020.0000,2.4400,4.4360,59.4000,454.1900,""
430.61,1020.0000,2.4000,4.4360,59.4000,273.7500,""
430.95,1020.0000,2.4000,4.4360,56.0000,634.5600,""
431.28,1017.0000,2.4400,4.4360,56.0000,561.5600,""
431.62,1017.0000,2.5600,4.4360,56.0000,21.5600,""
431.99,1017.0000,2.6400,4.4360,54.5000,634.5000,""
432.36,1020.0000,2.6800,4.4360,54.5000,561.6900,""
432.77,1026.0000,2.6400,4.4360,54.2000,634.5000,""
433.16,1026.0000,2.6400,4.4360,54.2000,634.5600,""
433.54,1026.0000,2.6400,4.4360,54.2000,310.0600,""
433.91,1026.0000,2.6000,4.4360,54.0000,130.2500,""
434.29,1026.0000,2.6000,4.4360,54.0000,561.5600,""
434.61,1026.0000,2.5600,4.4360,54.0000,130.5000,""
434.98,1026.0000,2.5200,4.4360,54.0000,454.2500,""
435.33,1026.0000,2.5200,4.4360,54.0000,310.0600,""
435.70,1020.0000,2.4800,4.4360,54.0000,310.0600,""
436.07,1020.0000,2.4400,4.4360,54.1000,130.3800,""
436.44,1020.0000,2.4000,4.4360,54.1000,21.2500,""
436.84,1017.0000,2.4000,4.4360,54.1000,21.5000,""
437.19,1017.0000,2.4800,4.4360,54.6000,273.7500,""
437.57,1017.0000,2.6000,4.4360,54.6000,561.6900,""
437.94,1020.0000,2.5600,4.4360,54.7000,310.3800,""
438.31,1020.0000,2.4800,4.4360,54.7000,273.6900,""
438.69,1020.0000,2.4000,4.4360,54.7000,21.5000,""
439.09,1017.0000,2.4400,4.4360,54.7000,634.5600,""
439.49,1017.0000,2.5600,4.4360,54.7000,310.0000,""
439.86,1017.0000,2.5600,4.4360,54.8000,634.5600,""
440.23,1017.0000,2.6000,4.4360,54.8000,130.0600,""
440.56,1017.0000,2.6000,4.4360,54.8000,130.2500,""
440.93,1014.0000,2.6000,4.4360,54.9000,454.5000,""
441.30,1014.0000,2.6000,4.4360,54.9000,22.0000,""
441.72,1014.0000,2.6400,4.4360,54.9000,21.5600,""
442.10,1017.0000,2.6400,4.4360,56.9000,130.5000,""
442.50,1017.0000,2.6800,4.4360,56.9000,310.0600,""
442.90,1020.0000,2.7200,4.4360,61.6000,561.6900,""
443.28,1026.0000,2.7200,4.4360,61.6000,310.1900,""
443.67,1026.0000,2.7600,4.4360,61.6000,634.7500,""
444.02,1026.0000,2.7600,4.4360,66.9000,130.1900,""
444.45,1026.0000,2.8000,4.4360,66.9000,561.7500,""
444.80,1033.0000,2.8000,4.4360,66.9000,310.2500,""
445.20,1062.0000,2.8000,4.4360,71.7000,310.0600,""
445.57,1078.0000,2.6800,4.4360,71.7000,310.0600,""
445.89,1074.0000,2.6800,4.4360,74.8000,21.6900,""
446.31,1090.0000,2.6800,4.4360,74.8000,634.8800,""
446.72,1097.0000,2.7200,4.4360,74.8000,21.5600,""
447.11,1078.0000,2.7600,4.4360,75.4000,454.5000,""
447.52,1062.0000,2.7200,4.4360,75.4000,634.6900,""
447.88,1046.0000,2.5200,4.4360,75.4000,94.5000,""
448.23,1036.0000,2.4400,4.4360,75.4000,130.3800,""
448.58,1026.0000,2.4400,4.4360,75.4000,130.3800,""
448.93,1026.0000,2.4400,4.4360,75.4000,130.3800,""
449.29,1020.0000,2.4400,4.4360,75.4000,21.2500,""
449.67,1020.0000,2.4400,4.4360,75.4000,310.1900,""
450.01,1017.0000,2.4400,4.4360,75.2000,21.2500,""
450.36,1017.0000,2.4400,4.4360,75.2000,21.2500,""
450.68,1020.0000,2.4400,4.4360,75.2000,310.1900,""
451.03,1020.0000,2.4400,4.4360,74.3000,130.2500,""
451.36,1017.0000,2.4000,4.4360,74.3000,130.3800,""
451.72,1014.0000,2.4000,4.4360,74.3000,21.2500,""
452.04,1017.0000,2.4000,4.4360,72.6000,310.2500,""
452.39,1014.0000,2.4000,4.4360,72.6000,310.1900,""
452.71,1017.0000,2.4400,4.4360,72.6000,94.3800,""
453.06,1017.0000,2.4400,4.4360,69.8000,634.6900,""
453.38,1017.0000,2.4800,4.4360,69.8000,561.6900,""
453.70,1020.0000,2.4800,4.4360,69.8000,310.1900,""
454.02,1026.0000,2.5200,4.4360,65.9000,130.3800,""
454.34,1026.0000,2.5200,4.4360,65.9000,130.2500,""
454.66,1026.0000,2.5200,4.4360,65.9000,21.6900,""
455.00,1030.0000,2.5600,4.4360,62.2000,94.2500,""
455.32,1030.0000,2.5600,4.4360,62.2000,21.6900,""
